CustomerID,Probability
4032-RMHCI,4.51
0549-CYCQN,16.21
3481-JHUZH,39.5
7250-EQKIY,33.8
3594-IVHJZ,25.2
6869-FGJJC,4.43
3896-ZVNET,3.7
8205-VSLRB,1.43
5960-MVTUK,55.45
6817-WTYHE,36.42
3082-VQXNH,44.56
4013-UBXWQ,55.27
4931-TRZWN,42.44
0750-EKNGL,15.12
7669-LCRSD,34.13
3567-PQTSO,28.95
5519-NPHVG,75.85
8043-PNYSD,0.36
9938-EKRGF,15.83
2703-AMTUL,3.32
0928-JMXNP,68.02
8173-RXAYP,2.83
4825-XJGDM,1.28
5402-HTOTQ,31.62
6734-JDTTV,0.44
7850-THJMU,2.51
3890-RTCMS,21.36
8849-GYOKR,15.05
3148-BLQJT,19.57
3717-FDJFU,6.64
3665-JATSN,49.66
7966-YOTQW,30.05
0461-CVKMU,27.48
8806-EAGWC,37.73
8853-TZDGH,10.29
7779-LGOVN,77.73
4324-BZCKL,28.71
6924-TDGMT,10.67
9710-ZUSHQ,44.37
1536-YHDOE,10.44
8123-QBNAZ,37.93
3629-ZNKXA,66.89
4827-LTQRJ,10.36
7711-YIJWC,2.04
5482-VXSXJ,50.67
7365-BVCJH,67.2
9620-ENEJV,48.8
4183-WCSEP,29.93
2378-YIZKA,1.54
5498-TXHLF,41.36
0689-DSXGL,9.57
6818-DJXAA,53.05
9722-UJOJR,40.89
0464-WJTKO,0.25
8902-ZEOVF,1.11
6778-EICRF,13.33
2662-NNTDK,0.65
4132-KALRO,65.69
3902-FOIGH,76.9
6772-KSATR,64.73
7112-OPOTK,31.44
2874-YXVVA,43.12
1245-HARPS,5.55
4210-QFJMF,73.21
4323-ELYYB,6.15
4293-ETKAP,3.49
6064-PUPMC,4.77
6504-VBLFL,1.88
6322-PJJDJ,22.62
0330-BGYZE,16.39
1085-LDWAM,0.51
7586-ZATGZ,47.08
7197-VOJMM,1.27
3318-OSATS,65.26
5828-AVIPD,46.39
1843-TLSGD,5.0
9626-VFRGG,32.65
7075-BNDVQ,35.84
9143-CANJF,11.19
7284-BUYEC,60.43
2041-JIJCI,58.64
1086-LXKFY,59.41
4900-MSOMT,0.97
2229-VWQJH,22.02
9194-GFVOI,4.89
1336-EZFZY,17.94
4282-MSACW,9.89
1403-LKLIK,2.34
2636-ALXXZ,73.66
7774-OJSXI,43.92
7786-WBJYI,53.8
0136-IFMYD,16.9
5144-TVGLP,54.45
9643-AVVWI,52.52
0253-ZTEOB,6.41
2706-QZIHY,6.77
6061-PQHMK,3.9
9885-CSMWE,70.11
6137-MFAJN,13.58
9122-UMROB,19.58
4232-JGKIY,26.08
2402-TAIRZ,17.82
9659-ZTWSM,16.42
9139-TWBAS,11.39
6685-GBWJZ,1.31
5016-ETTFF,37.87
3866-MDTUB,52.7
2195-VVRJF,28.19
3913-RDSJZ,0.62
8058-JMEQO,77.87
4203-QGNZA,4.98
5043-TRZWM,61.74
0697-ZMSWS,77.01
7657-DYEPJ,6.91
9494-BDNNC,14.59
1640-PLFMP,70.23
5366-OBVMR,21.91
8276-MQBYC,51.29
7644-OMVMY,15.87
7593-XFKDI,36.21
4573-JKNAE,4.88
0337-CNPZE,54.93
9817-APLHW,20.58
8380-MQINP,0.58
0840-DFEZH,70.98
1513-XNPPH,57.57
8690-ZVLCL,1.64
6015-VVHHE,71.12
1125-SNVCK,7.26
0384-LPITE,8.26
4616-EWBNJ,6.48
6347-DCUIK,59.0
1335-HQMKX,21.46
2545-EBUPK,81.73
6923-AQONU,2.87
2172-EJXVF,25.66
0897-FEGMU,77.16
7663-RGWBC,43.89
1120-BMWUB,19.28
9124-LHCJQ,72.8
4536-PLEQY,54.39
7029-IJEJK,3.04
8871-JLMHM,4.05
2235-ZGKPT,37.9
3891-PUQOD,47.23
5447-VYTKW,7.35
3623-FQBOX,10.59
0689-NKYLF,61.96
8659-HDIYE,5.76
3658-KIBGF,38.83
3474-BAFSJ,4.9
5519-YLDGW,62.85
3865-ZFZIB,3.84
1855-AGAWH,43.28
7109-CQYUZ,3.94
1370-GGAWX,30.31
4680-KUTAJ,43.0
5307-UVGNB,8.27
4946-EDSEW,15.8
2883-ILGWO,29.69
2516-VQRRV,70.39
7580-UGXNC,26.34
3642-BYHDO,0.26
9629-NHXFW,24.26
2696-RZVZW,0.44
5766-FTRTS,1.14
0396-HUJBP,19.5
5178-LMXOP,84.58
8879-ZKJOF,6.89
6285-FTQBF,0.32
8185-UPYBR,71.77
4585-HETAI,64.54
7526-BEZQB,75.58
1474-JUWSM,5.34
3530-CRZSB,15.81
8498-XXGWA,3.52
9617-INGJY,60.72
0621-TSSMU,0.8
7234-KMNRQ,17.15
7636-PEPNS,2.94
4683-WYDOU,15.53
9052-DHNKM,10.25
6794-HKIAJ,9.53
5578-NKCXI,8.13
1642-HMARX,4.23
3096-WPXBT,10.13
8434-PNQZX,8.99
5950-AAAGJ,49.63
4299-OPXEJ,0.87
4951-UKAAQ,74.5
9618-LFJRU,17.67
6693-DJWTY,3.48
0744-GKNGE,8.91
6447-EGDIV,2.97
1167-OYZJF,0.62
2108-YKQTY,29.57
4806-DXQCE,11.57
4918-QLLIW,37.37
7056-IMHCC,51.58
4854-SSLTN,6.88
5294-DMSFH,46.73
4837-PZTIC,2.11
1625-JAIIY,15.36
0603-OLQDC,29.61
3272-VUHPV,18.87
4176-FXYBO,30.06
1063-DHQJF,4.44
8663-UPDGF,20.84
6719-FGEDO,3.86
1837-YQUCE,2.35
2947-DOMLJ,23.44
4112-LUEIZ,71.45
0369-ZGOVK,24.01
4510-HIMLV,69.17
9919-KNPOO,72.03
8749-JMNKX,27.82
7872-BAAZR,0.88
9391-LMANN,9.2
2430-USGXP,69.0
8174-TBVCF,2.94
1698-XFZCI,18.98
1877-HKBQX,11.51
4450-DLLMH,59.52
0428-AXXLJ,5.43
2746-DIJLO,8.45
5955-ERIHD,73.06
0917-EZOLA,15.83
3508-VLHCZ,1.97
4086-ATNFV,5.22
0468-YRPXN,38.13
5996-NRVXR,12.18
3739-YBWAB,6.56
7047-FWEYA,28.63
2000-MPKCA,21.72
9762-YAQAA,15.06
5949-EBSQK,27.76
5473-KHBPS,16.68
0100-DUVFC,25.87
5397-TUPSH,9.31
8950-MTZNV,43.96
0326-VDYXE,25.17
6773-LQTVT,24.77
7274-RTAPZ,77.23
0436-TWFFZ,2.86
8566-YPRGL,26.13
0311-UNPFF,52.93
6609-MXJHJ,3.86
2669-OIDSD,29.14
8400-WZICQ,4.18
3834-XUIFC,67.58
9576-SYUHJ,40.35
0410-IPFTY,41.81
2831-EBWRN,50.11
9430-NKQLY,0.43
8414-MYSHR,78.02
0247-SLUJI,18.03
9402-ORRAH,73.25
6483-OATDN,24.78
1293-HHSHJ,2.41
4840-ORQXB,39.36
7599-FKVXZ,41.0
3982-DQLUS,16.53
8610-ZIKJJ,11.01
3756-VNWDH,24.0
7801-KICAO,61.68
7673-LPRNY,26.58
8229-TNIQA,41.98
6060-QBMGV,0.29
7339-POGZN,49.31
2828-SLQPF,26.89
4465-VDKIQ,41.71
2921-XWDJH,40.75
6221-AVQYL,64.84
2558-BUOZZ,11.42
9257-AZMTZ,0.72
0003-MKNFE,40.22
0975-UYDTX,12.24
7743-EXURX,42.07
4682-BLBUC,7.99
0975-VOOVL,44.6
5968-VXZLG,44.24
5569-KGJHX,63.73
4988-IQIGL,77.31
5201-FRKKS,24.07
9799-CAYJJ,74.26
7730-IUTDZ,23.41
0426-TIRNE,20.39
5443-SCMKX,24.62
8295-KMENE,2.3
6738-ISCBM,14.67
9821-BESNZ,17.68
3678-MNGZX,0.3
1335-NTIUC,57.5
2916-BQZLN,48.79
4558-CGYCZ,17.19
2368-GAKKQ,7.38
8710-YGLWG,43.95
3199-XGZCY,69.83
3785-KTYSH,0.91
6814-ZPWFQ,1.69
4063-EIKNQ,12.27
6993-YCOBK,12.23
5206-HPJKM,17.19
7587-RZNME,50.84
0748-RDGGM,7.03
8393-JMVMB,19.54
5019-GQVCR,49.01
6036-TTFYU,11.04
2550-AEVRU,2.09
0969-RGKCU,1.79
0378-CJKPV,4.85
4706-AXVKM,68.79
5889-JTMUL,44.62
9026-RNUJS,43.68
3746-EUBYR,68.89
2332-EFBJY,13.41
2880-FPNAE,72.14
1703-MGIAB,29.21
4311-QTTAI,6.01
9474-PHLYD,45.22
4318-RAJVY,11.09
2165-VOEGB,11.01
3612-YUNGG,9.19
2254-DLXRI,63.17
5062-CJJKH,7.56
9028-LIHRP,2.11
2219-MVUSO,36.91
1053-MXTTK,4.53
1530-ZTDOZ,9.0
1301-LOPVR,8.69
0853-TWRVK,3.9
8914-RBTSB,45.02
6212-ATMLK,49.92
8200-LGKSR,2.71
1568-BEKZM,2.05
0670-ANMUU,4.71
6897-RWMUB,1.05
0963-ZBDRN,47.62
7594-RQHXR,72.06
6999-CHVCF,8.11
6134-KWTBV,0.59
1077-HUUJM,61.36
6331-EWIEB,64.05
0895-LNKRC,8.71
2045-BMBTJ,26.99
8417-GSODA,32.65
5171-EPLKN,2.48
4452-QIIEB,29.85
5998-VVEJY,44.39
1624-NALOJ,76.53
6741-EGCBI,41.88
7820-ZYGNY,10.67
4317-VTEOA,48.74
9677-AVKED,9.01
1670-SVOWZ,40.08
2227-JRSJX,43.23
9847-HNVGP,5.57
6696-YDAYZ,4.05
8980-WQFWL,26.88
1730-ZMAME,55.6
6506-EYCNH,7.57
4634-JLRJT,26.18
9501-UKKNL,14.34
2560-QTSBS,0.62
7541-YLXCL,7.73
4795-WRNVT,7.29
6080-TCMYC,39.14
0260-ZDLGK,32.99
7860-UXCRM,0.84
6357-JJPQT,71.94
2292-XQWSV,7.85
9552-TGUZV,45.26
5913-INRQV,12.22
8722-NGNBH,25.56
6210-KBBPI,69.56
9643-YBLUR,44.19
8734-FNWVH,20.53
9447-YPTBX,1.68
0133-BMFZO,44.84
6128-CZOMY,54.56
9540-JYROE,54.13
9026-LHEVG,53.55
2260-USTRB,66.0
3656-TKRVZ,29.63
7011-CVEUC,43.54
6185-TASNN,49.51
7925-PNRGI,5.35
8623-TMRBY,29.84
1552-CZCLL,1.32
3038-PQIUY,11.64
1501-SGHBW,35.08
9313-CDOGY,4.36
8148-BPLZQ,18.44
2623-DRYAM,25.86
9987-LUTYD,7.98
3208-YPIOE,34.58
4488-KQFDT,27.38
2612-RANWT,69.08
5693-PIPCS,14.63
0491-KAPQG,57.75
1925-LFCZZ,11.84
8039-EQPIM,1.76
6900-PXRMS,56.66
8707-RMEZH,5.61
3346-BRMIS,64.36
3209-ZPKFI,10.01
6479-VDGRK,1.1
9373-WSLOY,28.93
2933-FILNV,55.92
3569-JFODW,1.51
9819-FBNSV,34.48
9544-PYPSJ,26.05
1591-XWLGB,0.29
0396-UKGAI,13.39
3243-ZHOHY,6.13
5186-EJEGL,21.53
7527-QNRUS,6.8
9986-BONCE,18.77
2722-JMONI,49.17
2203-GHNWN,48.31
3878-AVSOQ,73.76
3258-SYSWS,5.33
5296-PSYVW,0.57
6319-QSUSR,11.17
4083-EUGRJ,13.8
7579-OOPEC,37.15
0512-FLFDW,26.99
1771-OADNZ,60.93
0487-CRLZF,5.79
2107-FBPTK,65.12
9451-WLYRI,0.96
8219-VYBVI,1.6
1991-VOPLL,14.28
9738-QLWTP,13.6
1016-DJTSV,67.2
9419-IPPBE,27.07
0174-QRVVY,0.34
5699-BNCAS,0.61
2900-PHPLN,0.51
0612-RTZZA,64.88
8106-GWQOK,7.18
8751-EDEKA,33.72
6878-GGDWG,5.37
4039-PIMHX,2.96
8450-LUGUK,2.79
3604-WLABM,27.37
0795-GMVQO,9.83
2259-OUUSZ,27.13
1142-IHLOO,15.73
6410-LEFEN,37.66
4633-MKHYU,65.15
6257-RJOHI,31.56
1545-JFUML,8.57
3194-ORPIK,29.8
7826-VVKWT,43.02
1353-GHZOS,13.76
2587-EKXTS,41.55
5442-BXVND,5.77
8816-VXNZD,75.06
9378-FXTIZ,10.95
1723-HKXJQ,52.46
7825-GKXMW,46.4
9753-OYLBX,20.37
2364-UFROM,5.91
6656-JWRQX,41.71
6473-ULUHT,23.64
1240-KNSEZ,25.23
0836-SEYLU,36.72
4433-JCGCG,58.65
3716-BDVDB,69.12
7688-AWMDX,0.57
2842-BCQGE,29.01
7244-QWYHG,4.57
5899-MQZZL,57.32
6849-OYAMU,22.77
5312-UXESG,40.04
9488-HGMJH,73.75
6038-GCYEC,38.94
2150-WLKUW,9.18
7159-FVYPK,46.24
7032-LMBHI,7.38
1150-WFARN,7.15
6088-BXMRG,57.0
3144-AUDBS,40.48
4821-SJHJV,35.06
7346-MEDWM,24.68
1137-DGOWI,8.07
5616-PRTNT,13.24
3812-LRZIR,4.72
4818-QIUFN,53.26
9483-GCPWE,7.13
4227-OJHAL,2.63
9220-CXRSC,0.73
4993-JCRGJ,35.37
9537-JALFH,0.28
6698-OXETB,5.78
2103-ZRXFN,41.97
3724-BSCVH,7.29
4877-TSOFF,3.61
9209-NWPGU,3.97
6961-VCPMC,42.57
7306-YDSOI,0.96
5288-AHOUP,70.68
6688-UZPWD,75.37
0655-YDGFJ,13.77
8468-EHYJA,35.92
6823-SIDFQ,3.14
1097-FSPVW,6.08
2839-RFSQE,19.53
8328-SKJNO,6.18
7010-ZMVBF,8.68
5201-CBWYG,0.73
0968-GSIKN,61.9
1965-DDBWU,50.69
9057-SIHCH,81.12
6352-GIGGQ,3.33
3635-QQRQD,0.57
6771-XWBDM,34.51
2897-DOVND,68.39
3082-YVEKW,8.35
0191-EQUUH,5.12
7134-HBPBS,11.2
3489-HHPFY,78.17
2926-JEJJC,12.7
8601-QACRS,46.93
4950-BDEUX,32.02
5789-LDFXO,7.3
0508-OOLTO,67.34
2984-TBYKU,4.42
9822-WMWVG,27.75
2391-SOORI,28.12
9040-KZVWO,18.37
2645-QTLMB,70.04
4806-HIPDW,71.51
1548-ARAGG,31.7
6339-RZCBJ,3.38
4424-TKOPW,83.26
4415-WNGVR,26.07
2522-AHJXR,21.82
0412-UCCNP,2.03
1816-FLZDK,40.42
7096-UCLNH,19.57
8443-ZRDBZ,72.13
9136-ALYBR,58.49
4615-PIVVU,3.91
8885-QSQBX,28.49
7479-NITWS,63.77
8617-ENBDS,57.12
9385-NXKDA,2.94
0430-IHCDJ,44.04
2959-MJHIC,71.53
6674-KVJHG,13.76
1814-DKOLC,21.08
4201-JMNGR,46.3
9351-HXDMR,8.15
3537-HPKQT,20.53
2129-ALKBS,7.75
5821-MMEIL,0.64
5960-WPXQM,72.32
0684-AOSIH,69.75
8260-NGFNY,51.68
1309-XGFSN,14.64
1866-RZZQS,60.49
6968-URWQU,8.63
4742-TXUEX,0.91
9631-XEYKE,41.01
8631-NBHFZ,1.22
1335-MXCSE,1.92
8873-TMKGR,3.03
8800-JOOCF,66.88
1469-LBJQJ,38.3
4958-XCBDQ,64.22
8337-UPOAQ,76.96
0064-YIJGF,41.45
2386-OWURY,30.91
1725-IQNIY,6.45
0310-VQXAM,13.79
6598-RFFVI,11.28
3453-RTHJQ,65.03
6712-OAWRH,65.49
6278-FEPBZ,14.42
4280-DLSHD,32.96
1508-DFXCU,63.81
8614-VGMMV,44.77
7868-BGSZA,16.0
2800-QQUSO,46.55
2930-UOTMB,8.39
7973-DZRKH,3.48
5914-DVBWJ,52.68
7698-YFGEZ,19.56
2533-QVMSK,11.18
9773-PEQBZ,55.55
8644-XLFBW,72.82
0650-BWOZN,55.52
8625-AZYZY,65.77
7785-RDVIG,17.19
9602-WCXPI,1.02
2903-YYTBW,42.65
3620-MWJNE,24.12
8573-JGCZW,8.01
6837-HAEVO,16.5
6701-YVNQG,2.11
9306-CPCBC,73.54
4304-XUMGI,5.04
9504-YAZWB,0.71
8819-ZBYNA,9.75
6174-NRBTZ,5.64
9481-IEBZY,16.29
1833-VGRUM,78.09
6137-NICCO,59.22
9065-ZCPQX,1.21
6402-EJMWF,47.32
3620-EHIMZ,0.67
3213-VVOLG,19.41
6870-ECSHE,12.03
8747-UDCOI,0.43
8374-XGEJJ,57.67
2656-TABEH,77.96
6946-LMSQS,43.19
4626-OZDTJ,7.95
9169-BSVIN,41.59
2325-ZUSFD,4.73
8194-PEEBY,3.83
6872-HXFNF,2.21
3932-CMDTD,49.52
7714-YXSMB,59.94
8387-UGUSU,9.97
1080-BWSYE,0.69
4039-HEUNW,60.6
1194-HVAIF,50.65
0812-WUPTB,58.59
3594-UVONA,10.51
0004-TLHLJ,65.4
1767-TGTKO,44.56
8439-LTUGF,17.13
8805-JNRAZ,32.07
5089-IFSDP,13.3
6418-HNFED,2.94
0206-OYVOC,1.25
7291-CDTMJ,26.21
7128-GGCNO,21.31
0237-YFUTL,24.77
7691-KGKGP,3.94
6710-HSJRD,36.04
3675-EQOZA,17.21
0840-DCNZE,4.99
1732-FEKLD,18.03
9862-KJTYK,32.56
0479-HMSWA,24.99
5854-KSRBJ,0.36
0365-BZUWY,69.52
4817-VYYWS,61.55
5701-SVCWR,21.6
3129-AAQOU,4.79
4922-CVPDX,14.63
1396-QWFBJ,38.1
1357-BIJKI,32.86
1099-BTKWT,6.47
5299-SJCZT,73.76
2018-PZKMU,53.26
7340-KEFQE,1.64
4570-QHXHL,45.42
2403-BCASL,32.59
7392-YYPYJ,67.36
2898-LSJGD,30.19
2223-GDSHL,6.74
7359-PTSXY,45.18
9470-RTWDV,16.71
2176-OSJUV,0.78
9348-YVOMK,40.16
8104-OSKWT,56.85
4521-YEEHE,58.91
4090-KPJIP,73.59
3786-WOVKF,15.09
4503-BDXBD,48.2
6086-ESGRL,59.71
2592-HODOV,6.69
3886-CERTZ,18.71
7995-ZHHNZ,4.69
3824-RHKVR,9.78
5816-SCGFC,39.05
5989-AXPUC,6.3
4979-HPRFL,0.76
8590-OHDIW,1.85
8015-IHCGW,9.29
2332-TODQS,1.61
9278-VZKCD,42.17
8008-OTEZX,2.16
2773-OVBPK,12.06
5999-LCXAO,40.51
5206-XZZQI,12.47
4803-LBYPN,3.73
5759-RCVCB,52.7
6372-RFVNS,67.86
2139-FQHLM,31.35
8261-GWDBQ,11.97
1093-YSWCA,5.65
8938-UMKPI,51.15
0991-BRRFB,19.81
3882-IYOIJ,5.84
8749-TZYEC,0.38
1755-FZQEC,1.85
3115-JPJDD,6.89
5600-KTXFM,49.26
3871-IKPYH,65.71
6319-IEJWJ,62.27
9025-AOMKI,73.55
6339-TBELP,4.86
7964-YESJC,14.15
6173-GOLSU,30.76
5275-SQEIZ,66.66
7716-YTYHG,21.49
9938-ZREHM,7.89
7950-XWOVN,33.14
4390-KYULV,24.13
4647-MUZON,59.29
9702-AIUJO,4.39
8849-PRIQJ,13.63
8851-RAGOV,14.26
1304-NECVQ,76.46
5396-IZEPB,13.56
1729-VLAZJ,10.68
8285-ABVLB,0.3
0701-TJSEF,23.79
5712-VBOXD,22.86
6629-LADHQ,26.78
8945-GRKHX,64.96
1559-DTODC,37.29
4797-MIWUM,19.21
6959-UWKHF,53.13
8720-RQSBJ,49.34
4537-CIBHB,7.9
3815-SLMEF,29.42
5154-VEKBL,31.87
4324-AHJKS,23.09
4355-CVPVS,13.57
4495-LHSSK,16.75
5655-JSMZM,54.39
5915-ANOEI,1.1
9861-PDSZP,9.07
4505-EXZHB,61.3
7225-CBZPL,76.72
6704-UTUKK,48.56
4587-VVTOX,76.45
2019-HDCZY,17.82
4652-NNHNY,56.67
8788-DOXSU,5.24
7404-JLKQG,46.54
7421-ZLUPA,46.44
8972-HJWNV,80.33
3274-NSDWE,0.33
2632-IVXVF,5.52
3692-JHONH,39.24
8915-NNTRC,5.63
5914-GXMDA,2.91
7463-IFMQU,0.29
2920-RNCEZ,57.82
2541-YGPKE,3.02
8515-OCTJS,3.91
5382-TEMLV,7.26
3441-CGZJH,7.66
9592-ERDKV,9.92
2860-RANUS,62.38
5261-QSHQM,64.8
4778-IZARL,5.9
0432-CAJZV,60.97
7008-LZVOZ,0.59
8868-WOZGU,61.85
1200-TUZHR,72.55
9365-CSLBQ,0.3
1334-FJSVR,67.19
5884-FBCTL,0.36
7130-CTCUS,22.47
6242-FEGFD,2.96
7625-XCQRH,67.78
6194-HBGQN,3.67
7634-WSWDB,52.05
6986-IXNDM,69.64
1731-TVIUK,66.12
2987-BJXIK,2.35
9769-TSBZE,1.01
0406-BPDVR,27.63
0618-XWMSS,24.49
1395-WSWXR,3.01
6023-GSSXW,2.38
6752-APNJL,4.55
5276-KQWHG,72.87
0420-HLGXF,63.45
7446-KQISO,16.23
9823-EALYC,1.28
0582-AVCLN,1.53
5803-NQJZO,0.99
2565-JSLRY,30.04
2607-DHDAK,0.31
1073-XXCZD,0.96
0743-HRVFF,11.58
4006-HKYHO,2.13
3727-JEZTU,20.37
8143-ETQTI,4.11
6689-KXGBO,41.84
9667-TKTVZ,40.26
3657-COGMW,25.91
8570-KLJYJ,5.7
7754-IXRMC,37.29
9473-CBZOP,7.82
2969-WGHQO,17.02
6615-NGGZJ,71.15
4334-HOWRP,2.16
4255-DDUOU,24.32
5863-OOKCL,13.6
1686-STUHN,1.67
1329-VHWNP,45.47
2984-MIIZL,58.15
0266-GMEAO,5.57
5590-YRFJT,46.53
5574-NXZIU,4.45
0019-GFNTW,1.33
4256-ZWTZI,28.43
8309-PPCED,10.8
4098-NAUKP,19.77
5196-WPYOW,0.68
4608-LCIMN,28.27
1485-YDHMM,20.31
4054-CUMIA,11.78
0603-TPMIB,0.66
2525-GVKQU,0.48
8161-QYMTT,78.36
9581-GVBXT,1.86
5862-BRIXZ,5.98
5404-GGUKR,44.51
3308-JSGML,4.52
2126-GSEGL,3.71
3677-TNKIO,48.84
0440-QEXBZ,13.62
2434-EEVDB,8.19
6762-QVYJO,2.47
6199-IWKGC,30.34
2675-DHUTR,45.78
8152-VETUR,11.41
9667-EQRXU,42.17
7446-YPODE,24.17
9522-BNTHX,42.36
4676-WLUHT,2.77
3329-WDIOK,71.32
7980-MHFLQ,0.34
2873-ZLIWT,31.06
3415-TAILE,43.9
0757-WCUUZ,3.83
1629-DQQVB,18.48
1915-IOFGU,62.99
3045-XETSH,69.9
0374-AACSZ,35.52
7239-HZZCX,19.55
4872-VXRIL,2.37
9140-CZQZZ,1.99
3423-HHXAO,8.37
9938-TKDGL,6.9
0531-ZZJWQ,32.99
6537-QLGEX,44.48
2688-BHGOG,72.19
7683-CBDKJ,27.87
0946-CLJTI,49.27
3160-TYXLT,9.28
1325-USMEC,6.2
0916-QOFDP,76.7
0628-CNQRM,8.19
5606-AMZBO,49.8
6199-IPCAO,2.9
7665-TOALD,70.19
0112-QWPNC,6.89
0324-BRPCJ,40.36
2777-PHDEI,66.36
5640-CAXOA,15.48
2235-EZAIK,0.97
3847-BAERP,18.36
1196-AMORA,62.25
4282-YMKNA,69.36
1453-RZFON,24.29
8263-OKETD,26.24
0670-KDOMA,26.18
2476-YGEFM,42.5
8687-BAFGU,51.88
0641-EVBOJ,37.98
0829-XXPLX,39.94
9974-JFBHQ,13.61
5356-RHIPP,25.24
6624-JDRDS,35.77
0608-JDVEC,1.22
9780-FKVVF,35.49
1919-RTPQD,36.33
5214-NLTIT,8.49
3345-PBBFH,35.02
5055-BRMNE,5.36
9189-JWSHV,73.74
2190-PHBHR,6.7
2650-GYRYL,3.24
0746-JTRFU,66.16
5208-FVQKB,0.78
7184-LRUUR,12.48
6627-CFOSN,19.15
3982-JGSFD,2.89
1574-DYCWE,0.71
7247-XOZPB,3.31
2466-FCCPT,4.84
6211-WWLTF,6.82
4826-TZEVA,18.49
6016-NXBNJ,3.06
9138-EFSMO,24.04
0576-WNXXC,62.06
4632-XJMEX,1.2
8910-LEDAG,28.68
3452-GWUIN,76.54
2716-GFZOR,16.11
3724-UCSHY,14.49
8626-XHBIE,0.94
4628-CTTLA,12.25
3192-LNKRK,33.77
4439-YRNVD,36.17
2876-VBBBL,26.18
6834-NXDCA,53.69
2208-UGTGR,33.71
3005-TYFRD,35.5
8670-MEFCP,6.36
3079-BCHLN,1.37
7777-UNYHB,15.02
5597-GLBUC,72.32
7278-CKDNC,56.98
2748-MYRVK,14.62
8450-UYIBU,37.0
2969-VAPYH,0.75
4822-YCXMX,61.67
7181-OQCUT,42.51
8474-UMLNT,15.04
9821-POOTN,46.53
3836-FZSDJ,0.51
9142-XMYJH,5.5
6559-ILWKJ,3.74
0187-QSXOE,77.8
7733-UDMTP,21.99
2649-HWLYB,1.73
5214-CHIWJ,3.46
4229-CZMLL,70.58
6904-JLBGY,8.37
2465-BLLEU,25.21
1685-VAYJF,26.1
8874-EJNSR,1.7
6917-YACBP,22.53
5049-MUBWG,7.89
4223-WOZCM,37.91
0769-MURVM,1.28
9253-VIFJQ,1.74
7030-FZTFM,6.07
9741-YLNTD,60.15
5917-RYRMG,3.02
5120-ZBLAI,10.65
1194-BHJYC,3.37
3663-MITLP,64.8
0906-QVPMS,5.55
9025-ZRPVR,18.15
1905-OEILC,20.32
7858-GTZSP,73.2
3285-UCQVC,10.17
6248-BSHKG,0.54
4685-TFLLS,5.08
3470-BTGQO,16.45
1209-VFFOC,1.45
8224-DWCKX,59.95
5482-PLVPE,63.6
4553-DVPZG,43.13
4902-OHLSK,52.91
6917-IAYHD,32.31
0495-ZBNGW,68.09
8620-RJPZN,27.13
7572-KPVKK,15.39
2642-MAWLJ,1.63
2357-COQEK,61.16
7103-ZGVNT,1.18
3737-GCSPV,45.53
2027-WKXMW,32.52
7137-NAXML,4.31
2428-ZMCTB,12.99
2961-VNFKL,0.57
1768-HNVGJ,15.48
6963-KQYQB,0.37
5934-RMPOV,61.51
1207-BLKSA,0.91
4088-YLDSU,26.46
8316-BBQAY,1.95
1166-PQLGG,0.25
3146-JTQHR,8.77
4291-YZODP,8.11
4395-PZMSN,71.39
6427-FEFIG,10.15
0017-IUDMW,6.54
8706-HRADD,22.42
9955-QOPOY,4.1
4385-ZKVNW,6.54
5446-DKWYW,8.8
2034-CGRHZ,58.61
5797-APWZC,71.98
3683-QKIUE,31.78
4228-ZGYUW,73.69
9031-ZVQPT,13.18
2990-IAJSV,1.7
8107-KNCIM,69.1
9027-YFHQJ,24.95
5176-LDKUH,13.06
4644-OBGFZ,0.72
7926-IJOOU,19.23
6480-YAGIY,9.08
4029-HPFVY,58.95
7602-DBTOU,0.3
5345-BMKWB,15.27
3519-ZKXGG,75.13
5457-COLHT,1.12
6416-TVAIH,66.92
5451-YHYPW,8.87
5108-ADXWO,49.47
7998-WNZEM,1.19
3066-RRJIO,61.84
4664-NJCMS,7.81
0307-BCOPK,6.17
7629-WFGLW,9.08
2542-HYGIQ,20.04
6715-OFDBP,58.34
5016-LIPDW,0.64
6481-LXPWL,3.85
1567-DSCIC,68.02
2150-UWTFY,10.58
6124-ACRHJ,20.33
9362-MWODR,6.56
9975-GPKZU,0.85
9625-RZFUK,0.36
5153-LXKDT,12.28
5161-UBZXI,4.45
1020-JPQOW,17.46
7919-ZODZZ,23.21
0565-JUPYD,5.11
6867-ACCZI,8.23
5939-XAIXZ,31.76
9054-FOWNV,58.57
2683-BPJSO,38.66
2157-MXBJS,35.87
8207-VVMYB,0.69
9732-EQMWY,35.22
9360-AHGNL,23.3
1087-UDSIH,24.17
5269-NRGDP,8.06
6195-MELTI,2.25
5485-WUYWF,32.31
2121-JAFOM,7.31
8818-DOPVL,54.86
2632-UCGVD,28.29
5445-PZWGX,8.91
1227-UDMZR,2.62
5198-HQAEN,19.95
9170-CCKOU,30.39
2167-FQSTQ,3.74
2819-GWENI,3.07
1043-YCUTE,1.13
3814-MLAXC,31.61
3572-UUHRS,1.41
2692-PFYTJ,31.19
1226-UDFZR,39.68
5955-EPOAZ,21.43
6821-JPCDC,28.96
8815-LMFLX,10.61
9135-HSWOC,0.5
8582-KRHPJ,6.7
5811-IWXYM,20.92
